VideoID,Gloss
ASL_9561790132131447-LATE.mp4,LATE
WLASL_TELL_57276.mp4,TELL
BAI_YOU_your_004.mp4,YOU
BAI_SHOW_show_016.mp4,SHOW
BAI_YOU_you_001.mp4,YOU
BAI_GOOD_good_035.mp4,GOOD
WLASL_READY_46289.mp4,READY
WLASL_GO_01564.mp4,GO
ASL_9119549170580481-TAKE.mp4,TAKE
ASL_9291022098288835-HAPPY.mp4,HAPPY
BAI_YOU_you_017.mp4,YOU
BAI_WALK1_walk_040.mp4,WALK1
ASL_0668931321617523-REST.mp4,REST
WLASL_FAST_21168.mp4,FAST
ASL_22448269867455983-TELL.mp4,TELL
ASL_11760118959885424-TODAY.mp4,TODAY
ASL_5312089456577771-BAD.mp4,BAD
BAI_WRITE_write_021.mp4,WRITE
WLASL_FINISH_21951.mp4,FINISH
BAI_NIGHT_right_025.mp4,NIGHT
ASL_3912782603915246-RUN.mp4,RUN1
ASL_458129690466734-EARLY.mp4,EARLY
BAI_OFFICE_office_006.mp4,OFFICE
ASL_00961775886447791-SICK.mp4,SICK
BAI_WRITE_write_008.mp4,WRITE
ASL_34170045212300426-ALWAYS.mp4,ALWAYS
BAI_EAT1_eat_004.mp4,EAT1
BAI_FATHER_father_013.mp4,FATHER
BAI_DAY_day_024.mp4,DAY
ASL_5851960225980641-HOSPITAL.mp4,HOSPITAL1
BAI_DOCTOR1_doctor_024.mp4,DOCTOR1
BAI_SORRY_worry_016.mp4,SORRY
BAI_FAST_fat_010.mp4,FAST
ASL_9739021665350334-YOU.mp4,YOU
WLASL_FATHER_21221.mp4,FATHER
BAI_MY_my_027.mp4,MY
BAI_WRITE_write_031.mp4,WRITE
BAI_WHICH_which_011.mp4,WHICH
BAI_NOT_not_036.mp4,NOT
ASL_30872695257963656-TIRED.mp4,TIRED
ASL_41903857571087433-PAIN.mp4,PAIN
WLASL_START_52576.mp4,START
BAI_HELLO_hello_011.mp4,HELLO
BAI_READ_bread_038.mp4,READ
BAI_PLEASE_please_045.mp4,PLEASE
BAI_PLEASE_please_023.mp4,PLEASE
WLASL_NIGHT_48105.mp4,NIGHT
BAI_MANY_man_006.mp4,MANY
BAI_CAN1_can_020.mp4,CAN1
BAI_STUDY_study_019.mp4,STUDY
ASL_050364485120873326-YES.mp4,YES
BAI_FIND_find_018.mp4,FIND
ASL_8699210337284036-NOW.mp4,NOW
BAI_DOCTOR1_doctor_048.mp4,DOCTOR1
BAI_PAY_pay_011.mp4,PAY
WLASL_TAKE_56700.mp4,TAKE
ASL_3366349364099517-GET.mp4,GET
ASL_760364605998588-VERY.mp4,VERY
BAI_FAMILY_family_008.mp4,FAMILY
BAI_GO_go_027.mp4,GO
ASL_9430153389129854-EARLY.mp4,EARLY
WLASL_DRINK1_17710.mp4,DRINK1
WLASL_OPEN_39951.mp4,OPEN
ASL_3018334807491294-UNDERSTAND.mp4,UNDERSTAND
ASL_2861187051971712-HOW.mp4,HOW1
ASL_05717961995734888-REST.mp4,REST
BAI_STOP_stop_002.mp4,STOP
BAI_FINISH_finish_058.mp4,FINISH
BAI_SORRY_sorry_005.mp4,SORRY
BAI_PLAY_play_022.mp4,PLAY
ASL_5176992731592229-NOT.mp4,NOT
WLASL_COOK_13174.mp4,COOK
ASL_13885945719859394-SHOW.mp4,SHOW
ASL_05635557714446593-WHEN.mp4,WHEN
BAI_EAT1_eat_001.mp4,EAT1
WLASL_WHERE_57828.mp4,WHERE
BAI_HELLO_hello_009.mp4,HELLO
ASL_35777208522732096-TAKE.mp4,TAKE
WLASL_FRIEND_23585.mp4,FRIEND
BAI_BUY_buy_027.mp4,BUY
ASL_8113518542897038-TIME.mp4,TIME
ASL_6809556328325521-COME.mp4,COME
ASL_23456147121981585-WORK.mp4,WORK
WLASL_DRINK1_17720.mp4,DRINK1
ASL_09872039306873526-seedHAPPY.mp4,HAPPY
BAI_MAYBE_maybe_004.mp4,MAYBE
ASL_3811163298629603-OFFICE.mp4,OFFICE
BAI_FINISH_fish_035.mp4,FINISH
ASL_634315397642317-HE.mp4,HE
ASL_9388978622277493-WHEN.mp4,WHEN
BAI_CLOSE_closet_005.mp4,CLOSE
BAI_WASH1_wash_003.mp4,WASH1
WLASL_FINISH_65721.mp4,FINISH
BAI_GO_go_004.mp4,GO
WLASL_WATER_62650.mp4,WATER
WLASL_PLAY_43151.mp4,PLAY
BAI_YES_eyes_012.mp4,YES
BAI_WATER_water_003.mp4,WATER
WLASL_WHERE_63082.mp4,WHERE
BAI_WAIT_wait_004.mp4,WAIT
ASL_6807479789190645-WAIT.mp4,WAIT
ASL_15784979548342082-COOK.mp4,COOK
BAI_SORRY_sorry_027.mp4,SORRY
BAI_FINISH_fish_007.mp4,FINISH
ASL_32552115561898876-WHERE.mp4,WHERE
BAI_WHERE_there_021.mp4,WHERE
ASL_41880774623715866-SAD.mp4,SAD
ASL_6012878766711187-WASH 1.mp4,WASH1
ASL_2824904414827498-LATE.mp4,LATE
BAI_CLEAN_learn_035.mp4,CLEAN
ASL_11854818371036102-PLEASE.mp4,PLEASE
BAI_HELLO_hello_035.mp4,HELLO
BAI_STAY_stay_007.mp4,STAY
BAI_BOOK_book_056.mp4,BOOK
BAI_FAMILY_family_006.mp4,FAMILY
BAI_SEE_seem_013.mp4,SEE
BAI_TIRED_tired_046.mp4,TIRED
BAI_WATER_water_011.mp4,WATER
WLASL_WHAT1_62988.mp4,WHAT1
BAI_GO_go_032.mp4,GO
BAI_DRINK1_drink_046.mp4,DRINK1
ASL_5988902458828236-LATER.mp4,LATER
BAI_GO_go_033.mp4,GO
ASL_42327270691916885-YES.mp4,YES
ASL_8305026742098571-KNOW.mp4,KNOW
BAI_SHOW_shower_004.mp4,SHOW
WLASL_MANY_65079.mp4,MANY
ASL_11932520912401978-CAR.mp4,CAR
ASL_6370702900476413-ASK.mp4,ASK
WLASL_WE_62925.mp4,WE
BAI_READ_bread_035.mp4,READ
BAI_YOU_you_029.mp4,YOU
ASL_17688969691666112-FAMILY.mp4,FAMILY
BAI_WHERE_where_022.mp4,WHERE
BAI_COME_come_002.mp4,COME
BAI_HOW1_how_039.mp4,HOW1
ASL_1319509169931803-ALWAYS.mp4,ALWAYS
WLASL_LATE_47028.mp4,LATE
BAI_WHERE_here_004.mp4,WHERE
BAI_HELLO_hello_045.mp4,HELLO
BAI_HOW1_how_018.mp4,HOW1
BAI_WRITE_write_034.mp4,WRITE
WLASL_HE_27282.mp4,HE
BAI_HOME_home_020.mp4,HOME
BAI_CAN1_can_015.mp4,CAN1
ASL_06999837584422974-NEVER.mp4,NEVER
BAI_PLEASE_please_031.mp4,PLEASE
BAI_EAT1_eat_025.mp4,EAT1
ASL_9813349905403057-PEN.mp4,PEN
BAI_SLOW_slow_031.mp4,SLOW
ASL_22977877961428916-SHOW.mp4,SHOW
BAI_NEED_need_056.mp4,NEED
ASL_8466355487058024-SIT.mp4,SIT
BAI_FRIEND_friend_004.mp4,FRIEND
ASL_051753569956270784-EARLY.mp4,EARLY
ASL_5892698339580624-HOSPITAL.mp4,HOSPITAL1
BAI_MANY_any_004.mp4,MANY
WLASL_WRITE_64068.mp4,WRITE
BAI_EARLY_early_028.mp4,EARLY
ASL_23759830186934616-seedOFFICE.mp4,OFFICE
WLASL_THEY1_57880.mp4,THEY1
ASL_2377266519448913-BRING.mp4,BRING
ASL_554490620221759-PERSON.mp4,PERSON
WLASL_TELL_57284.mp4,TELL
ASL_5459703474168827-KNOW.mp4,KNOW
ASL_17501981980725656-MAKE.mp4,MAKE
BAI_WORK_work_013.mp4,WORK
ASL_618705132779968-LIKE.mp4,LIKE
BAI_USE_use_014.mp4,USE
ASL_44123846585091897-GIVE.mp4,GIVE
BAI_MANY_man_032.mp4,MANY
ASL_7661574386097922-SHOW.mp4,SHOW
BAI_LATER_after_003.mp4,LATER
BAI_SHOW_show_024.mp4,SHOW
BAI_THEY1_they_014.mp4,THEY1
BAI_HELP_help_036.mp4,HELP
BAI_MEDICINE_medicine_029.mp4,MEDICINE
ASL_7825617966034433-STAY.mp4,STAY
ASL_9824526442836845-WHERE.mp4,WHERE
BAI_FAMILY_fail_010.mp4,FAMILY
BAI_FINISH_fish_032.mp4,FINISH
WLASL_BRING_07815.mp4,BRING
WLASL_GOOD_25076.mp4,GOOD
ASL_9108943143134249-REST.mp4,REST
BAI_OK_ok_009.mp4,OK
BAI_DRINK1_drink_028.mp4,DRINK1
WLASL_GO_24943.mp4,GO
WLASL_REST_03425.mp4,REST
WLASL_HELLO_27172.mp4,HELLO
BAI_FRIEND_friend_031.mp4,FRIEND
WLASL_LEAVE_52289.mp4,LEAVE
BAI_BUSY_busy_017.mp4,BUSY
WLASL_NEED_37886.mp4,NEED
BAI_MANY_any_018.mp4,MANY
BAI_BATHROOM_bathroom_019.mp4,BATHROOM
ASL_38957579013047017-WANT 2.mp4,WANT1
ASL_610863620137152-PERSON.mp4,PERSON
WLASL_SORRY_53365.mp4,SORRY
BAI_YOU_you_050.mp4,YOU
BAI_YESTERDAY_yesterday_019.mp4,YESTERDAY
BAI_CAN1_can_021.mp4,CAN1
BAI_SAD_sad_041.mp4,SAD
WLASL_WANT1_62246.mp4,WANT1
BAI_THAT_hat_021.mp4,THAT
BAI_KNOW_know_040.mp4,KNOW
ASL_3657484406457592-STUDY.mp4,STUDY
BAI_CLEAN_learn_041.mp4,CLEAN
ASL_06939945586940688-BAD.mp4,BAD
ASL_7990752827994236-TAKE.mp4,TAKE
ASL_6939178350263646-HOSPITAL.mp4,HOSPITAL1
BAI_WHO_who_027.mp4,WHO
ASL_06133393511537766-WASH 1.mp4,WASH1
BAI_LIKE_like_041.mp4,LIKE
WLASL_OPEN_39955.mp4,OPEN
BAI_DRINK1_drink_004.mp4,DRINK1
ASL_13588424203367055-WHICH.mp4,WHICH
BAI_WORK_work_032.mp4,WORK
ASL_46005351531190786-WHAT 2.mp4,WHAT1
BAI_DAY_day_019.mp4,DAY
ASL_20739960328931106-NAME.mp4,NAME
WLASL_MOTHER_07261.mp4,MOTHER
ASL_834160173660857-EARLY.mp4,EARLY
BAI_HAPPY_happy_024.mp4,HAPPY
ASL_37332866889587546-HOME.mp4,HOME
BAI_WRITE_white_042.mp4,WRITE
ASL_9687874710872124-GOOD.mp4,GOOD
BAI_STAY_stay_029.mp4,STAY
ASL_06722462757223346-FAST.mp4,FAST
BAI_TIRED_tired_018.mp4,TIRED
BAI_BOOK_book_029.mp4,BOOK
BAI_WRITE_white_048.mp4,WRITE
WLASL_FINISH_21950.mp4,FINISH
ASL_9063376666227501-COLLEGE.mp4,COLLEGE
ASL_027783204896376645-WASH 1.mp4,WASH1
ASL_3649088726121359-SLOW.mp4,SLOW
BAI_FATHER_father_052.mp4,FATHER
BAI_MOTHER_mother_021.mp4,MOTHER
ASL_3633186842436291-OK.mp4,OK
BAI_UNDERSTAND_understand_013.mp4,UNDERSTAND
ASL_16927688445154376-WHO.mp4,WHO
ASL_08415746218066733-MEDICINE.mp4,MEDICINE
ASL_8514286464052985-seedLEAVE.mp4,LEAVE
BAI_START_start_024.mp4,START
ASL_8903054743444117-WRITE.mp4,WRITE
ASL_5191392251383085-CAR.mp4,CAR
ASL_05073186101305538-WHO.mp4,WHO
ASL_7399984921358038-COME.mp4,COME
ASL_042108112572596834-SHOW.mp4,SHOW
BAI_FRIEND_friend_028.mp4,FRIEND
WLASL_FAMILY_20982.mp4,FAMILY
BAI_GOOD_good_033.mp4,GOOD
WLASL_HELP_27209.mp4,HELP
ASL_01379619951634381-NO.mp4,NO
ASL_4219284432732393-WAIT.mp4,WAIT
BAI_YOU_your_016.mp4,YOU
BAI_MOTHER_mother_017.mp4,MOTHER
BAI_FINISH_fish_040.mp4,FINISH
BAI_CLEAN_ocean_017.mp4,CLEAN
WLASL_PERSON_44607.mp4,PERSON
BAI_PAIN_spain_009.mp4,PAIN
ASL_8294673351811652-PHONE.mp4,PHONE
ASL_08509548045265491-MANY.mp4,MANY
BAI_YESTERDAY_yesterday_034.mp4,YESTERDAY
BAI_FRIEND_friendly_022.mp4,FRIEND
ASL_8640071858633687-PLAY.mp4,PLAY
ASL_44419065960377635-LOVE.mp4,LOVE
ASL_41699912433648945-PEN.mp4,PEN
BAI_TODAY_today_005.mp4,TODAY
ASL_2374155228317818-UNDERSTAND.mp4,UNDERSTAND
BAI_GOOD_good_045.mp4,GOOD
ASL_5360935407801806-PHONE.mp4,PHONE
BAI_UNDERSTAND_understand_020.mp4,UNDERSTAND
WLASL_EAT1_69307.mp4,EAT1
BAI_FINISH_finish_066.mp4,FINISH
ASL_3953681080988327-MANY.mp4,MANY
ASL_377947175754511-READY.mp4,READY
WLASL_CHILD_10453.mp4,CHILD
ASL_4911600925607411-HOME.mp4,HOME
BAI_MOTHER_mother_060.mp4,MOTHER
BAI_MOTHER_mother_062.mp4,MOTHER
ASL_6607916699699934-SLOW.mp4,SLOW
WLASL_FINISH_22116.mp4,FINISH
BAI_STUDY_study_031.mp4,STUDY
ASL_28791918942913153-HOSPITAL.mp4,HOSPITAL1
ASL_656039289068084-ASK.mp4,ASK
ASL_6447236178285287-SIT.mp4,SIT
WLASL_THAT_26715.mp4,THAT
BAI_SIT_sit_036.mp4,SIT
BAI_NEED_need_035.mp4,NEED
ASL_6882259554153813-seedME.mp4,ME
BAI_WATER_waiter_007.mp4,WATER
BAI_UNDERSTAND_understand_042.mp4,UNDERSTAND
WLASL_LIKE_33273.mp4,LIKE
BAI_START_start_015.mp4,START
BAI_SLOW_slow_022.mp4,SLOW
ASL_29982000712671875-MUCH.mp4,MUCH
BAI_COOK_cookie_004.mp4,COOK
WLASL_HELP_65891.mp4,HELP
WLASL_UNDERSTAND_36419.mp4,UNDERSTAND
ASL_7318461225950741-START.mp4,START
BAI_AGAIN_again_045.mp4,AGAIN
BAI_NOW_now_007.mp4,NOW
BAI_HEAR1_heart_004.mp4,HEAR1
ASL_8646796456836814-HELP.mp4,HELP
ASL_281398604367074-WHICH.mp4,WHICH
ASL_5907336185978251-WHAT 2.mp4,WHAT1
BAI_SHOP1_shop_019.mp4,SHOP1
ASL_14563849425095032-WE.mp4,WE
ASL_5622664159943058-YESTERDAY.mp4,YESTERDAY
WLASL_READ_46268.mp4,READ
BAI_BUSY_busy_027.mp4,BUSY
BAI_ALWAYS_always_018.mp4,ALWAYS
BAI_HAPPY_happy_012.mp4,HAPPY
ASL_11225598264242453-HELLO.mp4,HELLO
BAI_SLEEP_sleep_010.mp4,SLEEP
BAI_NOW_now_005.mp4,NOW
BAI_AGAIN_again_007.mp4,AGAIN
ASL_21283972047425892-HOW.mp4,HOW1
WLASL_PAIN_53546.mp4,PAIN
BAI_LEAVE_leave_016.mp4,LEAVE
BAI_YES_yes_007.mp4,YES
ASL_7328260605453549-PLEASE.mp4,PLEASE
BAI_TODAY_today_033.mp4,TODAY
BAI_TIRED_tired_059.mp4,TIRED
BAI_TIME_time_016.mp4,TIME
WLASL_MANY_34732.mp4,MANY
ASL_8067021692292493-KNOW.mp4,KNOW
BAI_NO_no_051.mp4,NO
BAI_LATER_after_017.mp4,LATER
ASL_6678333514547103-RUN.mp4,RUN1
BAI_FATHER_father_005.mp4,FATHER
ASL_566327103640174-TIME.mp4,TIME
WLASL_READY_02163.mp4,READY
ASL_35626491960261597-PLAY.mp4,PLAY
ASL_9179668481329466-OK.mp4,OK
WLASL_MAYBE_35226.mp4,MAYBE
BAI_WHO_who_040.mp4,WHO
BAI_CLEAN_learn_054.mp4,CLEAN
BAI_COME_become_003.mp4,COME
BAI_HELLO_hello_006.mp4,HELLO
ASL_1389389020459244-MANY.mp4,MANY
ASL_006934057451820852-BUSY.mp4,BUSY
ASL_32089582939276595-LEAVE.mp4,LEAVE
ASL_46893704717360163-TIRED.mp4,TIRED
BAI_PAY_pay_018.mp4,PAY
BAI_HOME_home_038.mp4,HOME
BAI_WHEN_when_030.mp4,WHEN
BAI_AGAIN_again_002.mp4,AGAIN
BAI_CLEAN_learn_043.mp4,CLEAN
ASL_8695896404892567-WRITE.mp4,WRITE
BAI_NIGHT_light_026.mp4,NIGHT
BAI_NEVER_never_014.mp4,NEVER
BAI_READ_red_002.mp4,READ
BAI_READ_read_036.mp4,READ
ASL_6338605557798189-NOW.mp4,NOW
ASL_6797750331673786-SIT.mp4,SIT
BAI_BUY_buy_020.mp4,BUY
ASL_19418271966399425-WAIT.mp4,WAIT
WLASL_YES_64281.mp4,YES
WLASL_PLEASE_43218.mp4,PLEASE
ASL_037584338939091744-START.mp4,START
ASL_6970697622023043-HAPPY.mp4,HAPPY
BAI_NOT_not_030.mp4,NOT
BAI_USE_use_001.mp4,USE
BAI_CAR_car_023.mp4,CAR
WLASL_NOW_52863.mp4,NOW
WLASL_TELL_57291.mp4,TELL
BAI_PLEASE_please_010.mp4,PLEASE
WLASL_WATER_62641.mp4,WATER
BAI_GO_go_009.mp4,GO
ASL_7793308929136242-NOW.mp4,NOW
BAI_YOU_you_018.mp4,YOU
ASL_6234298185670768-CHILD.mp4,CHILD
BAI_GOOD_good_002.mp4,GOOD
BAI_EAT1_eat_009.mp4,EAT1
BAI_YESTERDAY_yesterday_025.mp4,YESTERDAY
BAI_LIKE_lie_002.mp4,LIKE
ASL_06213765949527894-BAD.mp4,BAD
BAI_NIGHT_light_009.mp4,NIGHT
BAI_SLEEP_sweep_011.mp4,SLEEP
ASL_43139871301294774-YESTERDAY.mp4,YESTERDAY
ASL_35156313213734314-THANK YOU.mp4,THANKYOU
WLASL_WHEN_69532.mp4,WHEN
ASL_48434007472145746-TIRED.mp4,TIRED
BAI_MY_my_020.mp4,MY
ASL_34076966817997323-ME.mp4,ME
BAI_HAPPY_happy_059.mp4,HAPPY
BAI_HELP_help_034.mp4,HELP
ASL_3649911597009825-CLOSE.mp4,CLOSE
BAI_LATE_late_017.mp4,LATE
ASL_143490198729461-KEEP.mp4,KEEP
ASL_4072329706028195-FIND.mp4,FIND
BAI_FAMILY_fail_017.mp4,FAMILY
ASL_6708788295755885-MEDICINE.mp4,MEDICINE
ASL_1694493902858618-EARLY.mp4,EARLY
ASL_24331648706129982-EARLY.mp4,EARLY
ASL_8038145060553852-DRINK.mp4,DRINK1
BAI_SIT_sit_035.mp4,SIT
BAI_EAT1_eat_011.mp4,EAT1
BAI_BUSY_busy_002.mp4,BUSY
ASL_35429744496101856-ME.mp4,ME
BAI_GOOD_good_031.mp4,GOOD
BAI_WAIT_wait_007.mp4,WAIT
BAI_NIGHT_eight_011.mp4,NIGHT
BAI_DAY_day_040.mp4,DAY
BAI_WHERE_there_018.mp4,WHERE
BAI_READ_bread_002.mp4,READ
WLASL_YES_20662.mp4,YES
ASL_4541244868340042-COOK.mp4,COOK
ASL_10223357546896783-PAY.mp4,PAY
ASL_06793339114876251-LIKE.mp4,LIKE
BAI_WANT1_want_017.mp4,WANT1
ASL_43234510854275543-EAT.mp4,EAT1
ASL_9733795834896177-FAMILY.mp4,FAMILY
BAI_WHERE_where_045.mp4,WHERE
BAI_EAT1_eat_023.mp4,EAT1
BAI_BOOK_book_026.mp4,BOOK
BAI_WHAT1_what_038.mp4,WHAT1
BAI_MY_my_039.mp4,MY
ASL_2322814887877973-SEE.mp4,SEE
BAI_YOU_your_009.mp4,YOU
ASL_1394181455579162-BUY.mp4,BUY
BAI_FINISH_fish_062.mp4,FINISH
ASL_9129721588487856-seedCLOSE.mp4,CLOSE
BAI_WHY_why_018.mp4,WHY
BAI_STOP_stop_017.mp4,STOP
ASL_34169036359301463-BAD.mp4,BAD
BAI_HAPPY_happy_003.mp4,HAPPY
BAI_TODAY_today_012.mp4,TODAY
ASL_6632540717977591-CALL.mp4,CALL1
BAI_MANY_man_041.mp4,MANY
ASL_180739946524912-seedHELLO.mp4,HELLO
WLASL_REST_47671.mp4,REST
ASL_0999990986760626-WRITE.mp4,WRITE
BAI_FINISH_finish_028.mp4,FINISH
ASL_5908049038731553-HE.mp4,HE
BAI_NOT_not_027.mp4,NOT
ASL_8061628425937784-SLOW.mp4,SLOW
BAI_COOK_cookie_008.mp4,COOK
ASL_9790302153060182-WHO.mp4,WHO
ASL_9359906689689883-LIKE.mp4,LIKE
ASL_011439809438488657-WHAT 2.mp4,WHAT1
ASL_5799073535885548-ROOM.mp4,ROOM
ASL_6692766688263203-WAIT.mp4,WAIT
BAI_NOW_snow_002.mp4,NOW
BAI_PAIN_paint_008.mp4,PAIN
ASL_7769434916738955-EAT.mp4,EAT1
BAI_NIGHT_light_028.mp4,NIGHT
ASL_07916829935948999-FIND.mp4,FIND
ASL_5455928150635307-OPEN.mp4,OPEN
ASL_35024304836544506-STOP.mp4,STOP
ASL_6529230226346452-STOP.mp4,STOP
ASL_14951164356135682-SORRY.mp4,SORRY
ASL_21722735480722832-WHEN.mp4,WHEN
ASL_880391746148123-START.mp4,START
ASL_29833833733426673-BOOK.mp4,BOOK
WLASL_MANY_66098.mp4,MANY
BAI_SORRY_worry_018.mp4,SORRY
BAI_ALWAYS_always_019.mp4,ALWAYS
BAI_NOW_snow_020.mp4,NOW
ASL_34994625300305815-STAY.mp4,STAY
WLASL_THANKYOU_57656.mp4,THANKYOU
BAI_WHO_who_008.mp4,WHO
WLASL_READ_07600.mp4,READ
BAI_WATER_water_050.mp4,WATER
BAI_YESTERDAY_yesterday_027.mp4,YESTERDAY
ASL_7229532344031993-STUDY.mp4,STUDY
BAI_SLEEP_sleepy_010.mp4,SLEEP
BAI_CAR_car_024.mp4,CAR
BAI_SHOW_show_009.mp4,SHOW
BAI_START_smart_010.mp4,START
ASL_4692477458034259-HEAR 1.mp4,HEAR1
BAI_SAD_sad_029.mp4,SAD
BAI_LIKE_like_051.mp4,LIKE
WLASL_UNDERSTAND_60556.mp4,UNDERSTAND
ASL_13709562787413576-SOMETIMES.mp4,SOMETIMES
ASL_27829246360194815-SEE.mp4,SEE
ASL_07634524313415914-MAYBE.mp4,MAYBE
BAI_UNDERSTAND_understand_025.mp4,UNDERSTAND
BAI_SOMETIMES_sometimes_002.mp4,SOMETIMES
BAI_SICK_sick_050.mp4,SICK
ASL_6436348476141867-CLEAN.mp4,CLEAN
ASL_43210557578051034-LATER.mp4,LATER
BAI_WHERE_here_013.mp4,WHERE
BAI_SAD_sad_008.mp4,SAD
BAI_COOK_cook_031.mp4,COOK
WLASL_SOMETIMES_53240.mp4,SOMETIMES
ASL_4694415403395338-MEDICINE.mp4,MEDICINE
WLASL_LATE_47034.mp4,LATE
ASL_5295273734383446-NOW.mp4,NOW
ASL_06306461164504529-LOVE.mp4,LOVE
BAI_SHOP1_shop_013.mp4,SHOP1
BAI_HOME_home_014.mp4,HOME
BAI_THAT_that_002.mp4,THAT
ASL_806716567717475-MANY.mp4,MANY
ASL_5745729001649573-OK.mp4,OK
BAI_GO_go_018.mp4,GO
WLASL_GOOD_24914.mp4,GOOD
BAI_SIT_sit_007.mp4,SIT
BAI_FRIEND_boyfriend_030.mp4,FRIEND
BAI_NOT_not_013.mp4,NOT
BAI_WE_we_027.mp4,WE
BAI_MANY_man_008.mp4,MANY
BAI_FRIEND_friend_026.mp4,FRIEND
BAI_ME_me_012.mp4,ME
ASL_9359388383191387-CLEAN.mp4,CLEAN
BAI_COOK_cookie_020.mp4,COOK
BAI_NIGHT_right_001.mp4,NIGHT
BAI_SORRY_worry_014.mp4,SORRY
ASL_6080643843120164-FATHER.mp4,FATHER
BAI_STUDY_study_034.mp4,STUDY
BAI_STAY_stay_024.mp4,STAY
BAI_FAMILY_family_002.mp4,FAMILY
BAI_YES_yes_026.mp4,YES
ASL_32965084799922706-WHY.mp4,WHY
ASL_3537345851274545-COME.mp4,COME
BAI_ALWAYS_always_013.mp4,ALWAYS
BAI_SICK_sick_008.mp4,SICK
ASL_5498937172585983-NOT.mp4,NOT
BAI_WANT1_want_038.mp4,WANT1
BAI_FATHER_father_034.mp4,FATHER
WLASL_HEAR1_27042.mp4,HEAR1
ASL_8973861097618665-OK.mp4,OK
WLASL_CONTINUE_12968.mp4,CONTINUE
ASL_8919777181724133-YESTERDAY.mp4,YESTERDAY
BAI_SLOW_slow_026.mp4,SLOW
BAI_YESTERDAY_yesterday_032.mp4,YESTERDAY
BAI_SLEEP_sweep_004.mp4,SLEEP
BAI_READ_red_005.mp4,READ
BAI_LIKE_like_011.mp4,LIKE
ASL_7872066695539279-STUDY.mp4,STUDY
BAI_DRINK1_drink_033.mp4,DRINK1
ASL_0566177886642838-WORK.mp4,WORK
ASL_9284158991408038-START.mp4,START
ASL_07495102384627716-READ.mp4,READ
BAI_YOU_your_036.mp4,YOU
ASL_23601871909315686-SICK.mp4,SICK
BAI_HEAR1_hear_009.mp4,HEAR1
WLASL_BRING_07528.mp4,BRING
BAI_TODAY_today_014.mp4,TODAY
WLASL_EARLY_18169.mp4,EARLY
BAI_DOCTOR1_doctor_025.mp4,DOCTOR1
BAI_FAST_fast_011.mp4,FAST
BAI_SHOW_show_019.mp4,SHOW
BAI_ME_me_020.mp4,ME
ASL_454662254622324-HAVE.mp4,HAVE
ASL_8291491506273367-LOVE.mp4,LOVE
ASL_8633626998344772-BUY.mp4,BUY
ASL_31348977475577056-VERY.mp4,VERY
ASL_33435946641363246-OFFICE.mp4,OFFICE
WLASL_FATHER_24167.mp4,FATHER
BAI_HELLO_hello_046.mp4,HELLO
BAI_FINISH_fish_056.mp4,FINISH
BAI_OFFICE_office_026.mp4,OFFICE
ASL_5588828122452214-LATE.mp4,LATE
BAI_AGAIN_again_053.mp4,AGAIN
ASL_6864058804402533-STOP.mp4,STOP
BAI_SORRY_sorry_024.mp4,SORRY
BAI_EARLY_early_013.mp4,EARLY
ASL_15614531692180766-HOME.mp4,HOME
BAI_ME_me_028.mp4,ME
WLASL_FINISH_22114.mp4,FINISH
BAI_NIGHT_night_036.mp4,NIGHT
WLASL_FRIEND_23581.mp4,FRIEND
ASL_6487027798614984-MAYBE.mp4,MAYBE
BAI_NIGHT_night_045.mp4,NIGHT
ASL_9116126321060016-FINISH.mp4,FINISH
BAI_WHAT1_what_002.mp4,WHAT1
WLASL_YESTERDAY_64306.mp4,YESTERDAY
ASL_8473402806909991-FAST.mp4,FAST
ASL_9586306157625994-STOP.mp4,STOP
BAI_NOW_snow_025.mp4,NOW
BAI_YOU_your_020.mp4,YOU
BAI_FRIEND_friend_047.mp4,FRIEND
BAI_DRINK1_drink_040.mp4,DRINK1
WLASL_NIGHT_48106.mp4,NIGHT
BAI_USE_use_010.mp4,USE
BAI_WRITE_white_032.mp4,WRITE
BAI_LOVE_love_012.mp4,LOVE
WLASL_OPEN_39953.mp4,OPEN
BAI_ALWAYS_always_028.mp4,ALWAYS
BAI_PHONE_phone_024.mp4,PHONE
BAI_FATHER_father_015.mp4,FATHER
BAI_MANY_many_021.mp4,MANY
BAI_NIGHT_fight_009.mp4,NIGHT
BAI_WATER_water_031.mp4,WATER
ASL_8771828852995307-SIT.mp4,SIT
ASL_8644295711479744-SOMETIMES.mp4,SOMETIMES
BAI_YESTERDAY_yesterday_021.mp4,YESTERDAY
BAI_OPEN_open_007.mp4,OPEN
BAI_MANY_many_012.mp4,MANY
BAI_FRIEND_boyfriend_029.mp4,FRIEND
WLASL_DOCTOR1_17015.mp4,DOCTOR1
BAI_START_star_020.mp4,START
ASL_41399648901403063-MEDICINE.mp4,MEDICINE
BAI_BUSY_bus_037.mp4,BUSY
ASL_04209701709386082-AGAIN.mp4,AGAIN
WLASL_WALK1_62163.mp4,WALK1
ASL_6072418103340411-WORK.mp4,WORK
ASL_21749297295764602-MY.mp4,MY
WLASL_CAR_69258.mp4,CAR
BAI_FINISH_fish_041.mp4,FINISH
BAI_YES_yes_018.mp4,YES
BAI_SLEEP_sleep_013.mp4,SLEEP
BAI_SIT_sit_009.mp4,SIT
BAI_TAKE_take_007.mp4,TAKE
